BinCenter (ps);Histo01;Histo02;Histo03;Histo04
8720,5;4;20;0;0
8721,5;1;23;0;0
8722,5;2;13;0;0
8723,5;4;20;0;0
8724,5;3;17;0;0
8725,5;4;12;0;0
8726,5;2;13;0;0
8727,5;1;21;0;0
8728,5;2;21;0;0
8729,5;3;21;0;0
8730,5;3;18;0;0
8731,5;1;11;0;0
8732,5;5;15;0;0
8733,5;2;11;0;0
8734,5;2;18;0;0
8735,5;2;19;0;0
8736,5;4;18;0;0
8737,5;3;11;0;0
8738,5;4;15;0;0
8739,5;5;15;0;0
8740,5;5;10;0;0
8741,5;3;19;0;0
8742,5;1;19;0;0
8743,5;1;15;0;0
8744,5;4;19;0;0
8745,5;5;21;0;0
8746,5;1;15;0;0
8747,5;7;19;0;0
8748,5;2;15;0;0
8749,5;2;18;0;0
8750,5;2;12;0;0
8751,5;5;20;0;0
8752,5;4;16;0;0
8753,5;0;14;0;0
8754,5;2;11;0;0
8755,5;7;12;0;0
8756,5;6;15;0;0
8757,5;0;23;0;0
8758,5;2;21;0;0
8759,5;2;20;0;0
8760,5;7;16;0;0
8761,5;4;13;0;0
8762,5;7;19;0;0
8763,5;2;27;0;0
8764,5;3;18;0;0
8765,5;6;11;0;0
8766,5;4;11;0;0
8767,5;3;18;0;0
8768,5;0;20;0;0
8769,5;1;19;0;0
8770,5;6;17;0;0
8771,5;4;9;0;0
8772,5;5;12;0;0
8773,5;1;15;0;0
8774,5;2;19;0;0
8775,5;3;13;0;0
8776,5;2;15;0;0
8777,5;3;19;0;0
8778,5;5;21;0;0
8779,5;2;19;0;0
8780,5;5;17;0;0
8781,5;1;18;0;0
8782,5;2;18;0;0
8783,5;4;19;0;0
8784,5;2;20;0;0
8785,5;1;18;0;0
8786,5;6;15;0;0
8787,5;3;20;0;0
8788,5;2;19;0;0
8789,5;2;16;0;0
8790,5;3;14;0;0
8791,5;7;19;0;0
8792,5;3;11;0;0
8793,5;1;11;0;0
8794,5;3;17;0;0
8795,5;2;17;0;0
8796,5;3;16;0;0
8797,5;3;19;0;0
8798,5;2;19;0;0
8799,5;4;13;0;0
8800,5;4;16;0;0
8801,5;7;10;0;0
8802,5;5;11;0;0
8803,5;3;19;0;0
8804,5;5;19;0;0
8805,5;3;18;0;0
8806,5;0;11;0;0
8807,5;4;21;0;0
8808,5;3;17;0;0
8809,5;6;16;0;0
8810,5;4;15;0;0
8811,5;2;14;0;0
8812,5;1;19;0;0
8813,5;3;8;0;0
8814,5;3;28;0;0
8815,5;2;14;0;0
8816,5;3;19;0;0
8817,5;2;12;0;0
8818,5;0;17;0;0
8819,5;4;22;0;0
8820,5;2;15;0;0
8821,5;7;18;0;0
8822,5;5;17;0;0
8823,5;2;16;0;0
8824,5;2;18;0;0
8825,5;2;16;0;0
8826,5;4;18;0;0
8827,5;3;12;0;0
8828,5;1;16;0;0
8829,5;1;16;0;0
8830,5;5;20;0;0
8831,5;3;16;0;0
8832,5;3;12;0;0
8833,5;2;19;0;0
8834,5;4;19;0;0
8835,5;3;10;0;0
8836,5;4;15;0;0
8837,5;4;22;0;0
8838,5;1;13;0;0
8839,5;3;12;0;0
8840,5;4;15;0;0
8841,5;2;15;0;0
8842,5;1;15;0;0
8843,5;5;18;0;0
8844,5;5;17;0;0
8845,5;1;14;0;0
8846,5;1;17;0;0
8847,5;4;13;0;0
8848,5;1;7;0;0
8849,5;5;13;0;0
8850,5;2;22;0;0
8851,5;2;12;0;0
8852,5;2;23;0;0
8853,5;4;23;0;0
8854,5;3;9;0;0
8855,5;0;16;0;0
8856,5;4;12;0;0
8857,5;5;10;0;0
8858,5;3;15;0;0
8859,5;3;13;0;0
8860,5;4;20;0;0
8861,5;2;18;0;0
8862,5;4;20;0;0
8863,5;3;19;0;0
8864,5;5;20;0;0
8865,5;3;15;0;0
8866,5;2;14;0;0
8867,5;2;18;0;0
8868,5;6;20;0;0
8869,5;4;13;0;0
8870,5;3;14;0;0
8871,5;0;19;0;0
8872,5;2;18;0;0
8873,5;5;11;0;0
8874,5;4;16;0;0
8875,5;1;22;0;0
8876,5;6;13;0;0
8877,5;1;14;0;0
8878,5;3;18;0;0
8879,5;3;12;0;0
8880,5;4;14;0;0
8881,5;6;12;0;0
8882,5;2;16;0;0
8883,5;5;17;0;0
8884,5;1;16;0;0
8885,5;2;10;0;0
8886,5;4;15;0;0
8887,5;2;8;0;0
8888,5;1;16;0;0
8889,5;4;15;0;0
8890,5;3;15;0;0
8891,5;2;18;0;0
8892,5;6;16;0;0
8893,5;4;9;0;0
8894,5;2;13;0;0
8895,5;6;24;0;0
8896,5;2;13;0;0
8897,5;3;11;0;0
8898,5;4;19;0;0
8899,5;2;10;0;0
8900,5;3;20;0;0
8901,5;2;22;0;0
8902,5;2;12;0;0
8903,5;2;19;0;0
8904,5;1;16;0;0
8905,5;5;15;0;0
8906,5;4;11;0;0
8907,5;2;14;0;0
8908,5;3;18;0;0
8909,5;3;16;0;0
8910,5;1;13;0;0
8911,5;3;10;0;0
8912,5;4;13;0;0
8913,5;3;12;0;0
8914,5;2;15;0;0
8915,5;2;7;0;0
8916,5;4;16;0;0
8917,5;7;12;0;0
8918,5;3;13;0;0
8919,5;2;14;0;0
8920,5;7;27;0;0
8921,5;4;20;0;0
8922,5;3;9;0;0
8923,5;7;11;0;0
8924,5;7;22;0;0
8925,5;3;13;0;0
8926,5;4;17;0;0
8927,5;4;13;0;0
8928,5;5;19;0;0
8929,5;2;12;0;0
8930,5;4;17;0;0
8931,5;1;16;0;0
8932,5;2;24;0;0
8933,5;4;18;0;0
8934,5;3;12;0;0
8935,5;3;13;0;0
8936,5;3;14;0;0
8937,5;7;13;0;0
8938,5;4;18;0;0
8939,5;4;18;0;0
8940,5;3;17;0;0
8941,5;1;16;0;0
8942,5;3;15;0;0
8943,5;5;14;0;0
8944,5;2;14;0;0
8945,5;5;13;0;0
8946,5;1;18;0;0
8947,5;4;23;0;0
8948,5;1;18;0;0
8949,5;3;13;0;0
8950,5;2;24;0;0
8951,5;4;14;0;0
8952,5;0;13;0;0
8953,5;3;14;0;0
8954,5;1;16;0;0
8955,5;7;16;0;0
8956,5;0;17;0;0
8957,5;4;22;0;0
8958,5;1;15;0;0
8959,5;6;10;0;0
8960,5;3;17;0;0
8961,5;2;13;0;0
8962,5;4;12;0;0
8963,5;1;10;0;0
8964,5;7;17;0;0
8965,5;2;14;0;0
8966,5;4;12;0;0
8967,5;3;15;0;0
8968,5;4;11;0;0
8969,5;2;13;0;0
8970,5;3;13;0;0
8971,5;5;18;0;0
8972,5;6;13;0;0
8973,5;4;16;0;0
8974,5;2;18;0;0
8975,5;4;14;0;0
8976,5;5;26;0;0
8977,5;2;14;0;0
8978,5;3;11;0;0
8979,5;3;10;0;0
8980,5;7;11;0;0
8981,5;1;16;0;0
8982,5;4;11;0;0
8983,5;1;13;0;0
8984,5;4;19;0;0
8985,5;4;19;0;0
8986,5;7;15;0;0
8987,5;1;12;0;0
8988,5;4;16;0;0
8989,5;5;19;0;0
8990,5;4;17;0;0
8991,5;7;17;0;0
8992,5;4;19;0;0
8993,5;5;15;0;0
8994,5;1;23;0;0
8995,5;4;10;0;0
8996,5;4;16;0;0
8997,5;2;12;0;0
8998,5;2;15;0;0
8999,5;1;10;0;0
9000,5;5;11;0;0
9001,5;6;12;0;0
9002,5;2;16;0;0
9003,5;5;15;0;0
9004,5;3;12;0;0
9005,5;1;19;0;0
9006,5;3;14;0;0
9007,5;5;20;0;0
9008,5;4;18;0;0
9009,5;1;19;0;0
9010,5;2;13;0;0
9011,5;1;16;0;0
9012,5;4;14;0;0
9013,5;3;21;0;0
9014,5;4;18;0;0
9015,5;2;14;0;0
9016,5;1;14;0;0
9017,5;4;17;0;0
9018,5;3;12;0;0
9019,5;4;18;0;0
9020,5;4;10;0;0
9021,5;4;13;0;0
9022,5;7;15;0;0
9023,5;2;23;0;0
9024,5;5;11;0;0
9025,5;5;23;0;0
9026,5;3;15;0;0
9027,5;3;13;0;0
9028,5;2;12;0;0
9029,5;2;12;0;0
9030,5;0;15;0;0
9031,5;4;11;0;0
9032,5;1;10;0;0
9033,5;5;18;0;0
9034,5;5;10;0;0
9035,5;2;14;0;0
9036,5;3;18;0;0
9037,5;3;16;0;0
9038,5;1;13;0;0
9039,5;1;14;0;0
9040,5;2;9;0;0
9041,5;3;23;0;0
9042,5;3;15;0;0
9043,5;4;15;0;0
9044,5;4;14;0;0
9045,5;2;15;0;0
9046,5;1;19;0;0
9047,5;2;13;0;0
9048,5;4;8;0;0
9049,5;6;15;0;0
9050,5;1;23;0;0
9051,5;1;16;0;0
9052,5;3;13;0;0
9053,5;1;15;0;0
9054,5;2;9;0;0
9055,5;3;9;0;0
9056,5;4;12;0;0
9057,5;2;15;0;0
9058,5;3;13;0;0
9059,5;1;17;0;0
9060,5;3;16;0;0
9061,5;3;19;0;0
9062,5;6;12;0;0
9063,5;2;14;0;0
9064,5;3;11;0;0
9065,5;4;17;0;0
9066,5;4;11;0;0
9067,5;0;11;0;0
9068,5;2;13;0;0
9069,5;2;12;0;0
9070,5;3;19;0;0
9071,5;7;15;0;0
9072,5;5;19;0;0
9073,5;2;12;0;0
9074,5;2;18;0;0
9075,5;7;13;0;0
9076,5;3;13;0;0
9077,5;2;10;0;0
9078,5;1;15;0;0
9079,5;3;23;0;0
9080,5;1;12;0;0
9081,5;5;13;0;0
9082,5;4;12;0;0
9083,5;2;12;0;0
9084,5;1;14;0;0
9085,5;4;12;0;0
9086,5;1;20;0;0
9087,5;2;12;0;0
9088,5;4;6;0;0
9089,5;6;15;0;0
9090,5;2;13;0;0
9091,5;6;10;0;0
9092,5;5;16;0;0
9093,5;1;18;0;0
9094,5;3;12;0;0
9095,5;5;15;0;0
9096,5;2;12;0;0
9097,5;2;13;0;0
9098,5;6;12;0;0
9099,5;4;19;0;0
9100,5;1;11;0;0
9101,5;3;19;0;0
9102,5;6;10;0;0
9103,5;3;9;0;0
9104,5;3;19;0;0
9105,5;2;24;0;0
9106,5;6;18;0;0
9107,5;3;15;0;0
9108,5;4;20;0;0
9109,5;4;19;0;0
9110,5;3;16;0;0
9111,5;1;16;0;0
9112,5;5;11;0;0
9113,5;2;14;0;0
9114,5;3;12;0;0
9115,5;3;13;0;0
9116,5;4;11;0;0
9117,5;4;8;0;0
9118,5;4;12;0;0
9119,5;2;13;0;0
9120,5;6;14;0;0
9121,5;4;19;0;0
9122,5;8;11;0;0
9123,5;3;10;0;0
9124,5;3;14;0;0
9125,5;6;14;0;0
9126,5;2;9;0;0
9127,5;4;10;0;0
9128,5;2;14;0;0
9129,5;4;15;0;0
9130,5;3;12;0;0
9131,5;1;10;0;0
9132,5;2;9;0;0
9133,5;2;19;0;0
9134,5;0;16;0;0
9135,5;6;17;0;0
9136,5;3;8;0;0
9137,5;4;11;0;0
9138,5;1;16;0;0
9139,5;4;13;0;0
9140,5;1;10;0;0
9141,5;6;12;0;0
9142,5;4;13;0;0
9143,5;7;11;0;0
9144,5;1;16;0;0
9145,5;3;18;0;0
9146,5;2;13;0;0
9147,5;1;10;0;0
9148,5;4;16;0;0
9149,5;2;14;0;0
9150,5;1;11;0;0
9151,5;3;18;0;0
9152,5;3;8;0;0
9153,5;3;17;0;0
9154,5;3;11;0;0
9155,5;4;14;0;0
9156,5;2;15;0;0
9157,5;1;12;0;0
9158,5;5;13;0;0
9159,5;9;15;0;0
9160,5;6;18;0;0
9161,5;3;19;0;0
9162,5;3;18;0;0
9163,5;4;13;0;0
9164,5;2;5;0;0
9165,5;3;14;0;0
9166,5;2;15;0;0
9167,5;3;16;0;0
9168,5;4;20;0;0
9169,5;6;13;0;0
9170,5;6;19;0;0
9171,5;3;12;0;0
9172,5;2;11;0;0
9173,5;1;17;0;0
9174,5;2;9;0;0
9175,5;0;13;0;0
9176,5;1;11;0;0
9177,5;4;13;0;0
9178,5;3;14;0;0
9179,5;6;13;0;0
9180,5;3;13;0;0
9181,5;3;11;0;0
9182,5;6;15;0;0
9183,5;1;12;0;0
9184,5;3;12;0;0
9185,5;1;13;0;0
9186,5;2;11;0;0
9187,5;3;7;0;0
9188,5;3;9;0;0
9189,5;4;19;0;0
9190,5;0;9;0;0
9191,5;3;19;0;0
9192,5;3;14;0;0
9193,5;8;17;0;0
9194,5;1;12;0;0
9195,5;5;13;0;0
9196,5;6;14;0;0
9197,5;6;10;0;0
9198,5;4;10;0;0
9199,5;2;5;0;0
9200,5;3;11;0;0
9201,5;1;15;0;0
9202,5;3;12;0;0
9203,5;2;9;0;0
9204,5;4;15;0;0
9205,5;3;19;0;0
9206,5;4;11;0;0
9207,5;4;14;0;0
9208,5;4;11;0;0
9209,5;1;17;0;0
9210,5;6;9;0;0
9211,5;5;16;0;0
9212,5;4;17;0;0
9213,5;3;12;0;0
9214,5;3;14;0;0
9215,5;5;14;0;0
9216,5;5;20;0;0
9217,5;1;10;0;0
9218,5;5;12;0;0
9219,5;1;9;0;0
9220,5;2;11;0;0
9221,5;6;12;0;0
9222,5;4;16;0;0
9223,5;6;13;0;0
9224,5;2;17;0;0
9225,5;2;14;0;0
9226,5;2;16;0;0
9227,5;4;12;0;0
9228,5;4;17;0;0
9229,5;4;13;0;0
9230,5;0;9;0;0
9231,5;5;13;0;0
9232,5;8;13;0;0
9233,5;2;19;0;0
9234,5;2;10;0;0
9235,5;3;15;0;0
9236,5;4;11;0;0
9237,5;2;12;0;0
9238,5;4;12;0;0
9239,5;5;9;0;0
9240,5;3;11;0;0
9241,5;7;17;0;0
9242,5;5;17;0;0
9243,5;1;13;0;0
9244,5;2;18;0;0
9245,5;2;14;0;0
9246,5;3;15;0;0
9247,5;3;12;0;0
9248,5;5;16;0;0
9249,5;3;12;0;0
9250,5;1;11;0;0
9251,5;8;18;0;0
9252,5;6;11;0;0
9253,5;1;13;0;0
9254,5;2;7;0;0
9255,5;3;8;0;0
9256,5;3;17;0;0
9257,5;3;20;0;0
9258,5;5;15;0;0
9259,5;3;9;0;0
9260,5;1;18;0;0
9261,5;9;5;0;0
9262,5;4;13;0;0
9263,5;2;14;0;0
9264,5;3;18;0;0
9265,5;6;11;0;0
9266,5;3;17;0;0
9267,5;6;15;0;0
9268,5;4;9;0;0
9269,5;1;12;0;0
9270,5;3;9;0;0
9271,5;6;15;0;0
9272,5;4;9;0;0
9273,5;4;17;0;0
9274,5;2;16;0;0
9275,5;4;18;0;0
9276,5;2;12;0;0
9277,5;2;14;0;0
9278,5;1;10;0;0
9279,5;7;10;0;0
9280,5;4;12;0;0
9281,5;3;18;0;0
9282,5;2;17;0;0
9283,5;5;14;0;0
9284,5;4;17;0;0
9285,5;1;10;0;0
9286,5;2;12;0;0
9287,5;7;16;0;0
9288,5;6;10;0;0
9289,5;2;7;0;0
9290,5;1;13;0;0
9291,5;4;15;0;0
9292,5;3;10;0;0
9293,5;4;16;0;0
9294,5;5;5;0;0
9295,5;1;15;0;0
9296,5;3;15;0;0
9297,5;3;22;0;0
9298,5;4;12;0;0
9299,5;2;14;0;0
9300,5;1;12;0;0
9301,5;4;8;0;0
9302,5;3;7;0;0
9303,5;3;6;0;0
9304,5;6;15;0;0
9305,5;6;7;0;0
9306,5;4;12;0;0
9307,5;5;12;0;0
9308,5;2;12;0;0
9309,5;3;10;0;0
9310,5;1;14;0;0
9311,5;2;18;0;0
9312,5;3;15;0;0
9313,5;3;8;0;0
9314,5;3;12;0;0
9315,5;4;18;0;0
9316,5;5;10;0;0
9317,5;5;16;0;0
9318,5;3;12;0;0
9319,5;2;13;0;0
9320,5;4;13;0;0
9321,5;3;11;0;0
9322,5;3;11;0;0
9323,5;3;13;0;0
9324,5;4;10;0;0
9325,5;2;11;0;0
9326,5;3;12;0;0
9327,5;6;21;0;0
9328,5;1;16;0;0
9329,5;3;14;0;0
9330,5;2;15;0;0
9331,5;3;5;0;0
9332,5;5;15;0;0
9333,5;4;11;0;0
9334,5;3;7;0;0
9335,5;0;17;0;0
9336,5;2;13;0;0
9337,5;6;10;0;0
9338,5;0;7;0;0
9339,5;3;12;0;0
9340,5;4;11;0;0
9341,5;4;17;0;0
9342,5;4;11;0;0
9343,5;1;8;0;0
9344,5;0;7;0;0
9345,5;4;10;0;0
9346,5;3;13;0;0
9347,5;2;15;0;0
9348,5;2;13;0;0
9349,5;1;17;0;0
9350,5;2;7;0;0
9351,5;4;11;0;0
9352,5;4;15;0;0
9353,5;6;9;0;0
9354,5;6;14;0;0
9355,5;4;19;0;0
9356,5;5;19;0;0
9357,5;4;4;0;0
9358,5;1;17;0;0
9359,5;3;6;0;0
9360,5;2;12;0;0
9361,5;3;19;0;0
9362,5;2;12;0;0
9363,5;5;9;0;0
9364,5;1;13;0;0
9365,5;4;12;0;0
9366,5;1;19;0;0
9367,5;3;11;0;0
9368,5;4;5;0;0
9369,5;2;10;0;0
9370,5;3;17;0;0
9371,5;3;12;0;0
9372,5;2;19;0;0
9373,5;1;15;0;0
9374,5;3;14;0;0
9375,5;6;16;0;0
9376,5;1;10;0;0
9377,5;3;9;0;0
9378,5;2;8;0;0
9379,5;1;11;0;0
9380,5;6;10;0;0
9381,5;4;11;0;0
9382,5;3;8;0;0
9383,5;1;6;0;0
9384,5;2;9;0;0
9385,5;3;15;0;0
9386,5;4;19;0;0
9387,5;3;13;0;0
9388,5;4;9;0;0
9389,5;0;15;0;0
9390,5;2;16;0;0
9391,5;0;9;0;0
9392,5;3;10;0;0
9393,5;3;14;0;0
9394,5;2;12;0;0
9395,5;1;14;0;0
9396,5;3;11;0;0
9397,5;4;10;0;0
9398,5;3;13;0;0
9399,5;2;14;0;0
9400,5;7;14;0;0
9401,5;4;10;0;0
9402,5;4;8;0;0
9403,5;4;10;0;0
9404,5;3;9;0;0
9405,5;1;8;0;0
9406,5;4;9;0;0
9407,5;3;6;0;0
9408,5;1;10;0;0
9409,5;2;16;0;0
9410,5;2;7;0;0
9411,5;4;13;0;0
9412,5;3;14;0;0
9413,5;2;7;0;0
9414,5;4;9;0;0
9415,5;2;8;0;0
9416,5;3;11;0;0
9417,5;3;14;0;0
9418,5;4;8;0;0
9419,5;2;15;0;0
9420,5;4;6;0;0
9421,5;4;11;0;0
9422,5;2;15;0;0
9423,5;3;10;0;0
9424,5;2;9;0;0
9425,5;5;10;0;0
9426,5;2;16;0;0
9427,5;2;19;0;0
9428,5;2;7;0;0
9429,5;2;10;0;0
9430,5;5;10;0;0
9431,5;1;12;0;0
9432,5;4;11;0;0
9433,5;4;9;0;0
9434,5;4;12;0;0
9435,5;3;14;0;0
9436,5;3;8;0;0
9437,5;3;5;0;0
9438,5;3;14;0;0
9439,5;7;12;0;0
9440,5;2;8;0;0
9441,5;0;14;0;0
9442,5;4;13;0;0
9443,5;1;8;0;0
9444,5;2;9;0;0
9445,5;3;10;0;0
9446,5;0;8;0;0
9447,5;4;9;0;0
9448,5;2;13;0;0
9449,5;2;9;0;0
9450,5;3;9;0;0
9451,5;4;17;0;0
9452,5;4;5;0;0
9453,5;3;5;0;0
9454,5;6;8;0;0
9455,5;1;13;0;0
9456,5;4;10;0;0
9457,5;2;9;0;0
9458,5;2;10;0;0
9459,5;1;8;0;0
9460,5;4;13;0;0
9461,5;1;12;0;0
9462,5;1;12;0;0
9463,5;6;17;0;0
9464,5;1;14;0;0
9465,5;4;6;0;0
9466,5;3;11;0;0
9467,5;3;10;0;0
9468,5;4;15;0;0
9469,5;7;7;0;0
9470,5;1;11;0;0
9471,5;1;19;0;0
9472,5;1;13;0;0
9473,5;2;13;0;0
9474,5;1;10;0;0
9475,5;2;7;0;0
9476,5;4;9;0;0
9477,5;4;13;0;0
9478,5;2;12;0;0
9479,5;3;15;0;0
9480,5;4;13;0;0
9481,5;1;14;0;0
9482,5;4;12;0;0
9483,5;4;7;0;0
9484,5;1;13;0;0
9485,5;1;9;0;0
9486,5;3;7;0;0
9487,5;2;13;0;0
9488,5;5;11;0;0
9489,5;2;16;0;0
9490,5;2;11;0;0
9491,5;5;13;0;0
9492,5;0;7;0;0
9493,5;2;13;0;0
9494,5;2;5;0;0
9495,5;0;8;0;0
9496,5;2;11;0;0
9497,5;4;13;0;0
9498,5;5;9;0;0
9499,5;5;10;0;0
9500,5;5;15;0;0
9501,5;2;16;0;0
9502,5;1;19;0;0
9503,5;1;9;0;0
9504,5;2;13;0;0
9505,5;1;9;0;0
9506,5;3;8;0;0
9507,5;3;7;0;0
9508,5;2;11;0;0
9509,5;4;9;0;0
9510,5;7;11;0;0
9511,5;6;17;0;0
9512,5;3;11;0;0
9513,5;3;7;0;0
9514,5;5;9;0;0
9515,5;4;9;0;0
9516,5;6;9;0;0
9517,5;3;13;0;0
9518,5;2;14;0;0
9519,5;3;12;0;0
9520,5;3;3;0;0
9521,5;4;9;0;0
9522,5;1;13;0;0
9523,5;6;14;0;0
9524,5;1;14;0;0
9525,5;4;16;0;0
9526,5;1;11;0;0
9527,5;3;12;0;0
9528,5;3;14;0;0
9529,5;4;12;0;0
9530,5;0;8;0;0
9531,5;0;4;0;0
9532,5;2;19;0;0
9533,5;2;11;0;0
9534,5;4;8;0;0
9535,5;5;11;0;0
9536,5;2;9;0;0
9537,5;4;8;0;0
9538,5;3;13;0;0
9539,5;0;5;0;0
9540,5;5;9;0;0
9541,5;3;10;0;0
9542,5;6;11;0;0
9543,5;3;6;0;0
9544,5;3;10;0;0
9545,5;0;19;0;0
9546,5;3;9;0;0
9547,5;6;12;0;0
9548,5;2;11;0;0
9549,5;4;16;0;0
9550,5;1;17;0;0
9551,5;3;13;0;0
9552,5;0;13;0;0
9553,5;2;16;0;0
9554,5;2;8;0;0
9555,5;2;9;0;0
9556,5;3;9;0;0
9557,5;2;10;0;0
9558,5;4;11;0;0
9559,5;5;12;0;0
9560,5;4;7;0;0
9561,5;5;15;0;0
9562,5;1;10;0;0
9563,5;4;15;0;0
9564,5;6;15;0;0
9565,5;3;10;0;0
9566,5;4;5;0;0
9567,5;3;11;0;0
9568,5;2;9;0;0
9569,5;6;16;0;0
9570,5;6;13;0;0
9571,5;2;11;0;0
9572,5;2;15;0;0
9573,5;1;11;0;0
9574,5;1;12;0;0
9575,5;2;11;0;0
9576,5;6;3;0;0
9577,5;6;7;0;0
9578,5;4;13;0;0
9579,5;3;16;0;0
9580,5;6;9;0;0
9581,5;3;10;0;0
9582,5;4;10;0;0
9583,5;4;5;0;0
9584,5;1;11;0;0
9585,5;2;8;0;0
9586,5;2;9;0;0
9587,5;0;9;0;0
9588,5;6;14;0;0
9589,5;3;17;0;0
9590,5;1;12;0;0
9591,5;2;11;0;0
9592,5;2;6;0;0
9593,5;4;18;0;0
9594,5;5;8;0;0
9595,5;0;18;0;0
9596,5;3;13;0;0
9597,5;7;12;0;0
9598,5;1;11;0;0
9599,5;4;7;0;0
9600,5;4;11;0;0
9601,5;3;12;0;0
9602,5;4;10;0;0
9603,5;2;8;0;0
9604,5;5;10;0;0
9605,5;3;13;0;0
9606,5;5;11;0;0
9607,5;3;14;0;0
9608,5;2;9;0;0
9609,5;5;10;0;0
9610,5;9;14;0;0
9611,5;3;14;0;0
9612,5;4;5;0;0
9613,5;4;13;0;0
9614,5;3;9;0;0
9615,5;4;7;0;0
9616,5;6;8;0;0
9617,5;4;12;0;0
9618,5;8;12;0;0
9619,5;4;9;0;0
9620,5;3;9;0;0
9621,5;3;16;0;0
9622,5;6;12;0;0
9623,5;3;4;0;0
9624,5;4;14;0;0
9625,5;6;10;0;0
9626,5;2;8;0;0
9627,5;3;9;0;0
9628,5;3;12;0;0
9629,5;2;7;0;0
9630,5;4;10;0;0
9631,5;3;6;0;0
9632,5;5;9;0;0
9633,5;5;8;0;0
9634,5;2;10;0;0
9635,5;0;9;0;0
9636,5;1;13;0;0
9637,5;4;13;0;0
9638,5;2;9;0;0
9639,5;3;11;0;0
9640,5;5;11;0;0
9641,5;3;9;0;0
9642,5;3;11;0;0
9643,5;5;11;0;0
9644,5;1;13;0;0
9645,5;2;9;0;0
9646,5;6;12;0;0
9647,5;3;4;0;0
9648,5;3;12;0;0
9649,5;2;13;0;0
9650,5;4;13;0;0
9651,5;4;13;0;0
9652,5;5;10;0;0
9653,5;3;17;0;0
9654,5;6;12;0;0
9655,5;1;6;0;0
9656,5;1;8;0;0
9657,5;3;11;0;0
9658,5;6;10;0;0
9659,5;1;11;0;0
9660,5;5;5;0;0
9661,5;5;12;0;0
9662,5;4;10;0;0
9663,5;2;14;0;0
9664,5;0;9;0;0
9665,5;1;11;0;0
9666,5;1;8;0;0
9667,5;2;11;0;0
9668,5;8;6;0;0
9669,5;2;8;0;0
9670,5;0;8;0;0
9671,5;2;11;0;0
9672,5;5;9;0;0
9673,5;3;14;0;0
9674,5;3;17;0;0
9675,5;1;6;0;0
9676,5;2;13;0;0
9677,5;1;14;0;0
9678,5;4;9;0;0
9679,5;0;11;0;0
9680,5;3;8;0;0
9681,5;4;7;0;0
9682,5;4;17;0;0
9683,5;2;13;0;0
9684,5;6;9;0;0
9685,5;2;7;0;0
9686,5;2;9;0;0
9687,5;2;12;0;0
9688,5;4;9;0;0
9689,5;1;14;0;0
9690,5;2;18;0;0
9691,5;2;11;0;0
9692,5;2;9;0;0
9693,5;2;7;0;0
9694,5;5;14;0;0
9695,5;9;12;0;0
9696,5;2;8;0;0
9697,5;0;12;0;0
9698,5;4;7;0;0
9699,5;2;8;0;0
9700,5;2;9;0;0
9701,5;4;10;0;0
9702,5;4;8;0;0
9703,5;4;10;0;0
9704,5;4;15;0;0
9705,5;1;8;0;0
9706,5;1;9;0;0
9707,5;3;9;0;0
9708,5;4;5;0;0
9709,5;2;21;0;0
9710,5;3;12;0;0
9711,5;4;12;0;0
9712,5;1;6;0;0
9713,5;1;4;0;0
9714,5;1;11;0;0
9715,5;5;11;0;0
9716,5;1;13;0;0
9717,5;7;12;0;0
9718,5;4;14;0;0
9719,5;2;14;0;0
9720,5;6;15;0;0
9721,5;4;9;0;0
9722,5;5;15;0;0
9723,5;4;13;0;0
9724,5;2;8;0;0
9725,5;3;14;0;0
9726,5;3;5;0;0
9727,5;2;12;0;0
9728,5;2;11;0;0
9729,5;2;10;0;0
9730,5;4;16;0;0
9731,5;1;7;0;0
9732,5;0;9;0;0
9733,5;5;9;0;0
9734,5;5;9;0;0
9735,5;0;11;0;0
9736,5;5;7;0;0
9737,5;3;8;0;0
9738,5;7;8;0;0
9739,5;5;9;0;0
9740,5;2;9;0;0
9741,5;0;15;0;0
9742,5;5;10;0;0
9743,5;5;7;0;0
9744,5;4;10;0;0
9745,5;1;14;0;0
9746,5;2;15;0;0
9747,5;2;12;0;0
9748,5;3;15;0;0
9749,5;6;15;0;0
9750,5;1;8;0;0
9751,5;3;6;0;0
9752,5;8;12;0;0
9753,5;4;13;0;0
9754,5;3;10;0;0
9755,5;3;11;0;0
9756,5;6;13;0;0
9757,5;4;13;0;0
9758,5;2;8;0;0
9759,5;1;5;0;0
9760,5;3;9;0;0
9761,5;4;7;0;0
9762,5;4;9;0;0
9763,5;7;8;0;0
9764,5;12;8;0;0
9765,5;2;14;0;0
9766,5;4;12;0;0
9767,5;6;13;0;0
9768,5;4;8;0;0
9769,5;2;11;0;0
9770,5;2;10;0;0
9771,5;2;9;0;0
9772,5;5;6;0;0
9773,5;1;5;0;0
9774,5;4;17;0;0
9775,5;6;9;0;0
9776,5;2;5;0;0
9777,5;2;8;0;0
9778,5;5;10;0;0
9779,5;1;19;0;0
9780,5;1;10;0;0
9781,5;6;4;0;0
9782,5;2;11;0;0
9783,5;6;11;0;0
9784,5;5;12;0;0
9785,5;3;7;0;0
9786,5;3;10;0;0
9787,5;3;18;0;0
9788,5;5;11;0;0
9789,5;4;8;0;0
9790,5;7;7;0;0
9791,5;2;7;0;0
9792,5;2;13;0;0
9793,5;1;12;0;0
