BinCenter (ps);Histo01;Histo02;Histo03;Histo04
7363,5;3;71;0;0
7364,5;1;68;0;0
7365,5;2;59;0;0
7366,5;3;61;0;0
7367,5;7;69;0;0
7368,5;7;71;0;0
7369,5;0;66;0;0
7370,5;1;69;0;0
7371,5;2;60;0;0
7372,5;7;78;0;0
7373,5;2;62;0;0
7374,5;2;96;0;0
7375,5;2;62;0;0
7376,5;5;76;0;0
7377,5;4;65;0;0
7378,5;8;72;0;0
7379,5;1;76;0;0
7380,5;2;83;0;0
7381,5;2;78;0;0
7382,5;0;88;0;0
7383,5;5;88;0;0
7384,5;3;81;0;0
7385,5;2;67;0;0
7386,5;0;86;0;0
7387,5;3;80;0;0
7388,5;4;75;0;0
7389,5;2;63;0;0
7390,5;4;76;0;0
7391,5;4;96;0;0
7392,5;4;76;0;0
7393,5;3;56;0;0
7394,5;7;63;0;0
7395,5;1;71;0;0
7396,5;6;71;0;0
7397,5;2;79;0;0
7398,5;1;82;0;0
7399,5;2;71;0;0
7400,5;4;82;0;0
7401,5;6;59;0;0
7402,5;3;64;0;0
7403,5;2;97;0;0
7404,5;1;70;0;0
7405,5;1;68;0;0
7406,5;3;69;0;0
7407,5;1;71;0;0
7408,5;3;77;0;0
7409,5;4;68;0;0
7410,5;4;78;0;0
7411,5;2;74;0;0
7412,5;4;88;0;0
7413,5;2;73;0;0
7414,5;3;90;0;0
7415,5;0;69;0;0
7416,5;1;87;0;0
7417,5;2;68;0;0
7418,5;2;67;0;0
7419,5;5;84;0;0
7420,5;4;73;0;0
7421,5;4;75;0;0
7422,5;3;81;0;0
7423,5;7;77;0;0
7424,5;4;74;0;0
7425,5;0;85;0;0
7426,5;4;73;0;0
7427,5;2;61;0;0
7428,5;1;74;0;0
7429,5;1;82;0;0
7430,5;2;94;0;0
7431,5;4;85;0;0
7432,5;2;64;0;0
7433,5;1;63;0;0
7434,5;4;67;0;0
7435,5;4;75;0;0
7436,5;6;91;0;0
7437,5;0;85;0;0
7438,5;1;74;0;0
7439,5;4;69;0;0
7440,5;3;71;0;0
7441,5;5;69;0;0
7442,5;1;80;0;0
7443,5;2;75;0;0
7444,5;3;79;0;0
7445,5;5;75;0;0
7446,5;3;83;0;0
7447,5;4;72;0;0
7448,5;3;68;0;0
7449,5;4;67;0;0
7450,5;5;75;0;0
7451,5;6;59;0;0
7452,5;0;85;0;0
7453,5;5;73;0;0
7454,5;0;74;0;0
7455,5;7;66;0;0
7456,5;2;69;0;0
7457,5;2;75;0;0
7458,5;1;77;0;0
7459,5;4;62;0;0
7460,5;8;83;0;0
7461,5;1;70;0;0
7462,5;2;79;0;0
7463,5;2;86;0;0
7464,5;5;81;0;0
7465,5;8;73;0;0
7466,5;3;64;0;0
7467,5;5;64;0;0
7468,5;4;60;0;0
7469,5;3;81;0;0
7470,5;6;76;0;0
7471,5;3;72;0;0
7472,5;7;62;0;0
7473,5;1;74;0;0
7474,5;1;65;0;0
7475,5;4;63;0;0
7476,5;1;72;0;0
7477,5;0;70;0;0
7478,5;3;55;0;0
7479,5;4;79;0;0
7480,5;3;70;0;0
7481,5;1;55;0;0
7482,5;1;57;0;0
7483,5;7;78;0;0
7484,5;2;66;0;0
7485,5;1;82;0;0
7486,5;5;65;0;0
7487,5;2;63;0;0
7488,5;4;71;0;0
7489,5;6;69;0;0
7490,5;4;63;0;0
7491,5;3;80;0;0
7492,5;2;74;0;0
7493,5;2;58;0;0
7494,5;0;74;0;0
7495,5;1;76;0;0
7496,5;2;73;0;0
7497,5;2;73;0;0
7498,5;1;63;0;0
7499,5;5;87;0;0
7500,5;0;67;0;0
7501,5;4;67;0;0
7502,5;5;62;0;0
7503,5;2;66;0;0
7504,5;6;67;0;0
7505,5;1;74;0;0
7506,5;5;61;0;0
7507,5;2;73;0;0
7508,5;2;75;0;0
7509,5;3;76;0;0
7510,5;2;77;0;0
7511,5;7;64;0;0
7512,5;2;74;0;0
7513,5;3;67;0;0
7514,5;5;70;0;0
7515,5;7;85;0;0
7516,5;3;67;0;0
7517,5;3;69;0;0
7518,5;1;85;0;0
7519,5;2;59;0;0
7520,5;7;57;0;0
7521,5;0;74;0;0
7522,5;4;66;0;0
7523,5;2;57;0;0
7524,5;4;55;0;0
7525,5;3;56;0;0
7526,5;5;84;0;0
7527,5;2;53;0;0
7528,5;1;69;0;0
7529,5;6;59;0;0
7530,5;1;72;0;0
7531,5;5;78;0;0
7532,5;4;65;0;0
7533,5;1;72;0;0
7534,5;3;60;0;0
7535,5;3;70;0;0
7536,5;3;73;0;0
7537,5;1;52;0;0
7538,5;1;67;0;0
7539,5;3;67;0;0
7540,5;1;54;0;0
7541,5;2;66;0;0
7542,5;1;74;0;0
7543,5;1;68;0;0
7544,5;3;74;0;0
7545,5;4;79;0;0
7546,5;3;77;0;0
7547,5;5;64;0;0
7548,5;6;76;0;0
7549,5;1;82;0;0
7550,5;1;71;0;0
7551,5;2;61;0;0
7552,5;5;61;0;0
7553,5;3;46;0;0
7554,5;4;75;0;0
7555,5;3;65;0;0
7556,5;3;74;0;0
7557,5;5;79;0;0
7558,5;6;54;0;0
7559,5;3;73;0;0
7560,5;3;66;0;0
7561,5;2;61;0;0
7562,5;4;62;0;0
7563,5;5;70;0;0
7564,5;5;67;0;0
7565,5;3;75;0;0
7566,5;1;73;0;0
7567,5;7;75;0;0
7568,5;1;72;0;0
7569,5;4;60;0;0
7570,5;4;65;0;0
7571,5;5;76;0;0
7572,5;3;72;0;0
7573,5;0;64;0;0
7574,5;2;76;0;0
7575,5;1;68;0;0
7576,5;1;68;0;0
7577,5;7;60;0;0
7578,5;4;55;0;0
7579,5;0;68;0;0
7580,5;3;64;0;0
7581,5;2;52;0;0
7582,5;2;84;0;0
7583,5;2;64;0;0
7584,5;2;66;0;0
7585,5;7;81;0;0
7586,5;3;66;0;0
7587,5;4;76;0;0
7588,5;2;62;0;0
7589,5;2;64;0;0
7590,5;5;67;0;0
7591,5;3;77;0;0
7592,5;6;68;0;0
7593,5;0;47;0;0
7594,5;2;60;0;0
7595,5;7;69;0;0
7596,5;2;63;0;0
7597,5;4;57;0;0
7598,5;3;60;0;0
7599,5;0;65;0;0
7600,5;2;52;0;0
7601,5;1;71;0;0
7602,5;4;58;0;0
7603,5;1;73;0;0
7604,5;4;72;0;0
7605,5;2;67;0;0
7606,5;4;63;0;0
7607,5;3;65;0;0
7608,5;1;63;0;0
7609,5;1;68;0;0
7610,5;7;75;0;0
7611,5;3;93;0;0
7612,5;3;57;0;0
7613,5;2;58;0;0
7614,5;0;66;0;0
7615,5;1;62;0;0
7616,5;2;76;0;0
7617,5;1;66;0;0
7618,5;6;58;0;0
7619,5;8;55;0;0
7620,5;4;51;0;0
7621,5;5;59;0;0
7622,5;3;64;0;0
7623,5;2;57;0;0
7624,5;5;56;0;0
7625,5;1;62;0;0
7626,5;1;47;0;0
7627,5;5;58;0;0
7628,5;4;65;0;0
7629,5;2;60;0;0
7630,5;4;65;0;0
7631,5;2;62;0;0
7632,5;2;65;0;0
7633,5;2;85;0;0
7634,5;3;57;0;0
7635,5;2;58;0;0
7636,5;4;68;0;0
7637,5;4;66;0;0
7638,5;5;71;0;0
7639,5;1;56;0;0
7640,5;3;58;0;0
7641,5;0;46;0;0
7642,5;5;75;0;0
7643,5;5;63;0;0
7644,5;5;69;0;0
7645,5;0;59;0;0
7646,5;3;64;0;0
7647,5;3;59;0;0
7648,5;2;71;0;0
7649,5;2;61;0;0
7650,5;5;72;0;0
7651,5;3;53;0;0
7652,5;2;71;0;0
7653,5;3;58;0;0
7654,5;6;75;0;0
7655,5;3;52;0;0
7656,5;4;48;0;0
7657,5;3;65;0;0
7658,5;2;75;0;0
7659,5;2;79;0;0
7660,5;2;55;0;0
7661,5;4;74;0;0
7662,5;3;68;0;0
7663,5;2;70;0;0
7664,5;5;73;0;0
7665,5;4;60;0;0
7666,5;3;55;0;0
7667,5;1;72;0;0
7668,5;6;60;0;0
7669,5;4;57;0;0
7670,5;2;69;0;0
7671,5;5;68;0;0
7672,5;1;55;0;0
7673,5;1;64;0;0
7674,5;2;74;0;0
7675,5;3;74;0;0
7676,5;1;59;0;0
7677,5;3;63;0;0
7678,5;2;63;0;0
7679,5;7;57;0;0
7680,5;2;57;0;0
7681,5;0;69;0;0
7682,5;5;69;0;0
7683,5;6;64;0;0
7684,5;2;60;0;0
7685,5;2;62;0;0
7686,5;2;68;0;0
7687,5;4;49;0;0
7688,5;2;59;0;0
7689,5;4;69;0;0
7690,5;1;58;0;0
7691,5;3;62;0;0
7692,5;2;62;0;0
7693,5;5;57;0;0
7694,5;4;59;0;0
7695,5;3;56;0;0
7696,5;0;60;0;0
7697,5;4;76;0;0
7698,5;4;64;0;0
7699,5;4;67;0;0
7700,5;5;62;0;0
7701,5;5;60;0;0
7702,5;0;58;0;0
7703,5;3;48;0;0
7704,5;4;65;0;0
7705,5;3;68;0;0
7706,5;1;70;0;0
7707,5;2;48;0;0
7708,5;3;55;0;0
7709,5;4;69;0;0
7710,5;0;57;0;0
7711,5;1;63;0;0
7712,5;5;56;0;0
7713,5;2;70;0;0
7714,5;0;59;0;0
7715,5;3;75;0;0
7716,5;5;65;0;0
7717,5;5;49;0;0
7718,5;6;61;0;0
7719,5;7;74;0;0
7720,5;4;72;0;0
7721,5;1;57;0;0
7722,5;0;51;0;0
7723,5;1;73;0;0
7724,5;3;69;0;0
7725,5;1;58;0;0
7726,5;3;54;0;0
7727,5;2;71;0;0
7728,5;2;53;0;0
7729,5;1;54;0;0
7730,5;3;53;0;0
7731,5;1;51;0;0
7732,5;0;62;0;0
7733,5;6;57;0;0
7734,5;5;66;0;0
7735,5;3;41;0;0
7736,5;1;59;0;0
7737,5;3;56;0;0
7738,5;3;64;0;0
7739,5;4;46;0;0
7740,5;2;58;0;0
7741,5;4;66;0;0
7742,5;1;73;0;0
7743,5;4;59;0;0
7744,5;5;55;0;0
7745,5;0;60;0;0
7746,5;2;66;0;0
7747,5;2;55;0;0
7748,5;1;66;0;0
7749,5;7;53;0;0
7750,5;5;49;0;0
7751,5;2;41;0;0
7752,5;2;60;0;0
7753,5;6;45;0;0
7754,5;2;37;0;0
7755,5;5;57;0;0
7756,5;3;60;0;0
7757,5;2;64;0;0
7758,5;3;66;0;0
7759,5;2;57;0;0
7760,5;3;50;0;0
7761,5;6;61;0;0
7762,5;7;61;0;0
7763,5;1;50;0;0
7764,5;2;52;0;0
7765,5;1;61;0;0
7766,5;2;59;0;0
7767,5;5;53;0;0
7768,5;5;54;0;0
7769,5;9;55;0;0
7770,5;3;58;0;0
7771,5;0;40;0;0
7772,5;5;65;0;0
7773,5;2;50;0;0
7774,5;3;40;0;0
7775,5;0;76;0;0
7776,5;3;58;0;0
7777,5;2;63;0;0
7778,5;1;38;0;0
7779,5;3;63;0;0
7780,5;5;66;0;0
7781,5;3;58;0;0
7782,5;0;59;0;0
7783,5;3;63;0;0
7784,5;4;45;0;0
7785,5;3;60;0;0
7786,5;2;53;0;0
7787,5;5;51;0;0
7788,5;5;73;0;0
7789,5;5;51;0;0
7790,5;4;51;0;0
7791,5;2;54;0;0
7792,5;6;50;0;0
7793,5;3;44;0;0
7794,5;4;57;0;0
7795,5;2;46;0;0
7796,5;2;65;0;0
7797,5;3;63;0;0
7798,5;4;48;0;0
7799,5;4;62;0;0
7800,5;5;59;0;0
7801,5;3;58;0;0
7802,5;4;56;0;0
7803,5;3;62;0;0
7804,5;5;64;0;0
7805,5;2;61;0;0
7806,5;7;58;0;0
7807,5;1;63;0;0
7808,5;0;55;0;0
7809,5;2;50;0;0
7810,5;7;50;0;0
7811,5;5;57;0;0
7812,5;3;54;0;0
7813,5;7;55;0;0
7814,5;4;45;0;0
7815,5;5;48;0;0
7816,5;5;64;0;0
7817,5;3;59;0;0
7818,5;1;52;0;0
7819,5;4;54;0;0
7820,5;2;67;0;0
7821,5;5;61;0;0
7822,5;1;61;0;0
7823,5;2;71;0;0
7824,5;1;65;0;0
7825,5;2;54;0;0
7826,5;1;53;0;0
7827,5;3;57;0;0
7828,5;5;63;0;0
7829,5;1;50;0;0
7830,5;4;41;0;0
7831,5;2;64;0;0
7832,5;3;47;0;0
7833,5;4;51;0;0
7834,5;5;60;0;0
7835,5;2;41;0;0
7836,5;4;53;0;0
7837,5;4;56;0;0
7838,5;2;47;0;0
7839,5;1;56;0;0
7840,5;1;58;0;0
7841,5;5;66;0;0
7842,5;4;44;0;0
7843,5;3;52;0;0
7844,5;5;54;0;0
7845,5;2;66;0;0
7846,5;5;59;0;0
7847,5;10;58;0;0
7848,5;0;54;0;0
7849,5;1;51;0;0
7850,5;4;55;0;0
7851,5;4;51;0;0
7852,5;2;40;0;0
7853,5;0;57;0;0
7854,5;4;52;0;0
7855,5;4;51;0;0
7856,5;4;58;0;0
7857,5;1;55;0;0
7858,5;2;62;0;0
7859,5;2;53;0;0
7860,5;0;40;0;0
7861,5;2;60;0;0
7862,5;2;62;0;0
7863,5;3;51;0;0
7864,5;4;47;0;0
7865,5;4;66;0;0
7866,5;2;52;0;0
7867,5;5;54;0;0
7868,5;8;59;0;0
7869,5;5;46;0;0
7870,5;3;55;0;0
7871,5;5;50;0;0
7872,5;3;50;0;0
7873,5;6;62;0;0
7874,5;3;43;0;0
7875,5;3;66;0;0
7876,5;5;53;0;0
7877,5;2;53;0;0
7878,5;3;62;0;0
7879,5;5;45;0;0
7880,5;2;59;0;0
7881,5;3;63;0;0
7882,5;7;55;0;0
7883,5;5;49;0;0
7884,5;2;53;0;0
7885,5;4;35;0;0
7886,5;3;56;0;0
7887,5;6;59;0;0
7888,5;4;62;0;0
7889,5;0;48;0;0
7890,5;1;40;0;0
7891,5;0;47;0;0
7892,5;1;64;0;0
7893,5;2;53;0;0
7894,5;2;55;0;0
7895,5;4;54;0;0
7896,5;5;52;0;0
7897,5;5;47;0;0
7898,5;4;56;0;0
7899,5;4;50;0;0
7900,5;2;56;0;0
7901,5;7;48;0;0
7902,5;4;38;0;0
7903,5;1;53;0;0
7904,5;4;52;0;0
7905,5;4;54;0;0
7906,5;5;62;0;0
7907,5;5;36;0;0
7908,5;4;64;0;0
7909,5;2;66;0;0
7910,5;5;64;0;0
7911,5;5;46;0;0
7912,5;6;50;0;0
7913,5;3;66;0;0
7914,5;4;62;0;0
7915,5;0;59;0;0
7916,5;2;54;0;0
7917,5;4;40;0;0
7918,5;3;47;0;0
7919,5;4;59;0;0
7920,5;3;54;0;0
7921,5;4;47;0;0
7922,5;2;45;0;0
7923,5;1;61;0;0
7924,5;5;52;0;0
7925,5;4;53;0;0
7926,5;1;55;0;0
7927,5;3;46;0;0
7928,5;2;43;0;0
7929,5;2;47;0;0
7930,5;6;50;0;0
7931,5;3;53;0;0
7932,5;2;40;0;0
7933,5;0;50;0;0
7934,5;2;40;0;0
7935,5;5;54;0;0
7936,5;4;54;0;0
7937,5;2;55;0;0
7938,5;4;52;0;0
7939,5;2;45;0;0
7940,5;4;54;0;0
7941,5;2;49;0;0
7942,5;2;53;0;0
7943,5;5;49;0;0
7944,5;0;48;0;0
7945,5;3;52;0;0
7946,5;2;46;0;0
7947,5;3;57;0;0
7948,5;3;39;0;0
7949,5;1;45;0;0
7950,5;4;45;0;0
7951,5;5;48;0;0
7952,5;2;54;0;0
7953,5;5;40;0;0
7954,5;3;52;0;0
7955,5;2;48;0;0
7956,5;1;58;0;0
7957,5;3;56;0;0
7958,5;1;50;0;0
7959,5;6;54;0;0
7960,5;3;50;0;0
7961,5;4;48;0;0
7962,5;1;44;0;0
7963,5;6;51;0;0
7964,5;3;50;0;0
7965,5;2;45;0;0
7966,5;3;48;0;0
7967,5;1;66;0;0
7968,5;3;45;0;0
7969,5;1;47;0;0
7970,5;3;53;0;0
7971,5;2;49;0;0
7972,5;3;48;0;0
7973,5;4;58;0;0
7974,5;4;45;0;0
7975,5;5;38;0;0
7976,5;4;49;0;0
7977,5;3;59;0;0
7978,5;2;50;0;0
7979,5;4;38;0;0
7980,5;2;47;0;0
7981,5;2;65;0;0
7982,5;3;46;0;0
7983,5;3;46;0;0
7984,5;4;50;0;0
7985,5;3;45;0;0
7986,5;3;38;0;0
7987,5;4;49;0;0
7988,5;6;42;0;0
7989,5;6;45;0;0
7990,5;1;67;0;0
7991,5;5;43;0;0
7992,5;6;46;0;0
7993,5;6;56;0;0
7994,5;5;47;0;0
7995,5;1;55;0;0
7996,5;4;48;0;0
7997,5;1;40;0;0
7998,5;4;58;0;0
7999,5;7;40;0;0
8000,5;3;48;0;0
8001,5;2;65;0;0
8002,5;2;48;0;0
8003,5;3;46;0;0
8004,5;4;48;0;0
8005,5;3;53;0;0
8006,5;2;51;0;0
8007,5;4;46;0;0
8008,5;2;38;0;0
8009,5;5;52;0;0
8010,5;3;51;0;0
8011,5;3;51;0;0
8012,5;1;43;0;0
8013,5;6;47;0;0
8014,5;2;40;0;0
8015,5;2;39;0;0
8016,5;1;35;0;0
8017,5;4;36;0;0
8018,5;5;53;0;0
8019,5;5;49;0;0
8020,5;1;50;0;0
8021,5;6;44;0;0
8022,5;5;43;0;0
8023,5;2;51;0;0
8024,5;3;48;0;0
8025,5;4;46;0;0
8026,5;3;47;0;0
8027,5;5;45;0;0
8028,5;3;48;0;0
8029,5;1;51;0;0
8030,5;3;49;0;0
8031,5;2;49;0;0
8032,5;2;46;0;0
8033,5;5;44;0;0
8034,5;1;52;0;0
8035,5;6;52;0;0
8036,5;5;35;0;0
8037,5;4;48;0;0
8038,5;5;51;0;0
8039,5;2;47;0;0
8040,5;1;56;0;0
8041,5;2;51;0;0
8042,5;7;46;0;0
8043,5;1;52;0;0
8044,5;1;53;0;0
8045,5;2;50;0;0
8046,5;5;41;0;0
8047,5;4;48;0;0
8048,5;6;43;0;0
8049,5;2;46;0;0
8050,5;2;45;0;0
8051,5;2;52;0;0
8052,5;3;45;0;0
8053,5;1;48;0;0
8054,5;3;55;0;0
8055,5;7;26;0;0
8056,5;2;45;0;0
8057,5;7;60;0;0
8058,5;3;45;0;0
8059,5;2;45;0;0
8060,5;1;54;0;0
8061,5;1;40;0;0
8062,5;5;50;0;0
8063,5;2;49;0;0
8064,5;3;36;0;0
8065,5;5;54;0;0
8066,5;0;38;0;0
8067,5;2;38;0;0
8068,5;2;57;0;0
8069,5;4;46;0;0
8070,5;4;37;0;0
8071,5;4;60;0;0
8072,5;5;43;0;0
8073,5;2;46;0;0
8074,5;4;43;0;0
8075,5;2;45;0;0
8076,5;4;44;0;0
8077,5;1;46;0;0
8078,5;1;59;0;0
8079,5;0;41;0;0
8080,5;2;47;0;0
8081,5;3;37;0;0
8082,5;6;42;0;0
8083,5;1;52;0;0
8084,5;4;46;0;0
8085,5;4;54;0;0
8086,5;4;40;0;0
8087,5;2;44;0;0
8088,5;2;44;0;0
8089,5;2;41;0;0
8090,5;3;46;0;0
8091,5;4;58;0;0
8092,5;3;37;0;0
8093,5;3;43;0;0
8094,5;3;35;0;0
8095,5;3;39;0;0
8096,5;0;42;0;0
8097,5;8;45;0;0
8098,5;2;39;0;0
8099,5;3;49;0;0
8100,5;3;55;0;0
8101,5;0;46;0;0
8102,5;3;58;0;0
8103,5;4;56;0;0
8104,5;4;36;0;0
8105,5;2;46;0;0
8106,5;2;65;0;0
8107,5;2;41;0;0
8108,5;4;46;0;0
8109,5;1;37;0;0
8110,5;1;40;0;0
8111,5;4;35;0;0
8112,5;1;57;0;0
8113,5;5;52;0;0
8114,5;3;39;0;0
8115,5;0;33;0;0
8116,5;5;43;0;0
8117,5;2;51;0;0
8118,5;1;45;0;0
8119,5;2;52;0;0
8120,5;3;45;0;0
8121,5;4;41;0;0
8122,5;2;44;0;0
8123,5;2;48;0;0
8124,5;0;39;0;0
8125,5;2;50;0;0
8126,5;5;55;0;0
8127,5;5;49;0;0
8128,5;4;56;0;0
8129,5;4;52;0;0
8130,5;2;48;0;0
8131,5;4;57;0;0
8132,5;5;34;0;0
8133,5;3;45;0;0
8134,5;4;51;0;0
8135,5;2;44;0;0
8136,5;1;47;0;0
8137,5;5;40;0;0
8138,5;6;36;0;0
8139,5;4;37;0;0
8140,5;0;43;0;0
8141,5;3;49;0;0
8142,5;5;47;0;0
8143,5;7;40;0;0
8144,5;2;42;0;0
8145,5;3;35;0;0
8146,5;1;45;0;0
8147,5;1;48;0;0
8148,5;2;46;0;0
8149,5;6;50;0;0
8150,5;2;54;0;0
8151,5;5;43;0;0
8152,5;5;40;0;0
8153,5;2;53;0;0
8154,5;4;43;0;0
8155,5;1;49;0;0
8156,5;4;46;0;0
8157,5;6;41;0;0
8158,5;4;45;0;0
8159,5;0;46;0;0
8160,5;6;33;0;0
8161,5;4;46;0;0
8162,5;4;43;0;0
8163,5;1;47;0;0
8164,5;5;47;0;0
8165,5;4;39;0;0
8166,5;4;39;0;0
8167,5;2;44;0;0
8168,5;4;41;0;0
8169,5;2;53;0;0
8170,5;6;62;0;0
8171,5;5;52;0;0
8172,5;3;50;0;0
8173,5;2;44;0;0
8174,5;5;46;0;0
8175,5;6;43;0;0
8176,5;4;43;0;0
8177,5;4;41;0;0
8178,5;5;42;0;0
8179,5;4;31;0;0
8180,5;2;39;0;0
8181,5;4;44;0;0
8182,5;5;40;0;0
8183,5;4;49;0;0
8184,5;1;50;0;0
8185,5;2;40;0;0
8186,5;2;39;0;0
8187,5;4;40;0;0
8188,5;1;51;0;0
8189,5;0;35;0;0
8190,5;4;53;0;0
8191,5;1;38;0;0
8192,5;2;43;0;0
8193,5;4;32;0;0
8194,5;2;35;0;0
8195,5;1;41;0;0
8196,5;6;35;0;0
8197,5;3;47;0;0
8198,5;2;42;0;0
8199,5;3;49;0;0
8200,5;4;36;0;0
8201,5;3;38;0;0
8202,5;1;55;0;0
8203,5;1;36;0;0
8204,5;7;40;0;0
8205,5;5;39;0;0
8206,5;3;38;0;0
8207,5;4;40;0;0
8208,5;4;29;0;0
8209,5;2;43;0;0
8210,5;2;48;0;0
8211,5;3;46;0;0
8212,5;4;31;0;0
8213,5;2;44;0;0
8214,5;6;43;0;0
8215,5;4;41;0;0
8216,5;2;44;0;0
8217,5;2;37;0;0
8218,5;1;34;0;0
8219,5;2;46;0;0
8220,5;2;42;0;0
8221,5;3;41;0;0
8222,5;3;38;0;0
8223,5;5;47;0;0
8224,5;4;30;0;0
8225,5;3;45;0;0
8226,5;5;43;0;0
8227,5;3;32;0;0
8228,5;1;29;0;0
8229,5;2;46;0;0
8230,5;2;38;0;0
8231,5;4;46;0;0
8232,5;2;31;0;0
8233,5;2;47;0;0
8234,5;3;44;0;0
8235,5;2;49;0;0
8236,5;4;34;0;0
8237,5;0;38;0;0
8238,5;1;45;0;0
8239,5;2;41;0;0
8240,5;1;47;0;0
8241,5;4;47;0;0
8242,5;4;32;0;0
8243,5;1;39;0;0
8244,5;2;34;0;0
8245,5;2;42;0;0
8246,5;2;48;0;0
8247,5;3;33;0;0
8248,5;0;36;0;0
8249,5;2;40;0;0
8250,5;3;35;0;0
8251,5;2;44;0;0
8252,5;4;44;0;0
8253,5;4;42;0;0
8254,5;3;28;0;0
8255,5;2;42;0;0
8256,5;4;51;0;0
8257,5;5;46;0;0
8258,5;5;36;0;0
8259,5;6;39;0;0
8260,5;3;36;0;0
8261,5;2;42;0;0
8262,5;3;33;0;0
8263,5;2;37;0;0
8264,5;4;41;0;0
8265,5;6;50;0;0
8266,5;4;46;0;0
8267,5;4;41;0;0
8268,5;4;28;0;0
8269,5;2;40;0;0
8270,5;0;41;0;0
8271,5;1;28;0;0
8272,5;5;41;0;0
8273,5;3;43;0;0
8274,5;3;32;0;0
8275,5;1;41;0;0
8276,5;1;38;0;0
8277,5;2;40;0;0
8278,5;0;34;0;0
8279,5;2;49;0;0
8280,5;2;40;0;0
8281,5;1;40;0;0
8282,5;2;47;0;0
8283,5;4;44;0;0
8284,5;3;41;0;0
8285,5;1;37;0;0
8286,5;1;40;0;0
8287,5;5;35;0;0
8288,5;3;31;0;0
8289,5;2;43;0;0
8290,5;1;41;0;0
8291,5;6;43;0;0
8292,5;1;29;0;0
8293,5;2;38;0;0
8294,5;3;33;0;0
8295,5;1;37;0;0
8296,5;3;44;0;0
8297,5;6;35;0;0
8298,5;3;34;0;0
8299,5;6;40;0;0
8300,5;5;35;0;0
8301,5;4;25;0;0
8302,5;3;36;0;0
8303,5;4;39;0;0
8304,5;3;48;0;0
8305,5;4;49;0;0
8306,5;0;43;0;0
8307,5;0;38;0;0
8308,5;2;45;0;0
8309,5;1;36;0;0
8310,5;5;39;0;0
8311,5;1;35;0;0
8312,5;3;45;0;0
8313,5;2;30;0;0
8314,5;1;34;0;0
8315,5;1;38;0;0
8316,5;0;38;0;0
8317,5;4;30;0;0
8318,5;3;47;0;0
8319,5;4;40;0;0
8320,5;2;44;0;0
8321,5;2;42;0;0
8322,5;6;44;0;0
8323,5;3;32;0;0
8324,5;6;40;0;0
8325,5;7;40;0;0
8326,5;3;43;0;0
8327,5;0;35;0;0
8328,5;3;45;0;0
8329,5;4;32;0;0
8330,5;4;45;0;0
8331,5;2;40;0;0
8332,5;2;44;0;0
8333,5;5;35;0;0
8334,5;3;34;0;0
8335,5;2;44;0;0
8336,5;3;43;0;0
8337,5;1;28;0;0
8338,5;0;41;0;0
8339,5;6;27;0;0
8340,5;4;45;0;0
8341,5;3;40;0;0
8342,5;2;42;0;0
8343,5;3;43;0;0
8344,5;3;38;0;0
8345,5;3;40;0;0
8346,5;6;41;0;0
8347,5;4;41;0;0
8348,5;6;37;0;0
8349,5;5;37;0;0
8350,5;5;39;0;0
8351,5;5;43;0;0
8352,5;4;46;0;0
8353,5;3;42;0;0
8354,5;3;43;0;0
8355,5;2;36;0;0
8356,5;3;33;0;0
8357,5;2;39;0;0
8358,5;3;47;0;0
8359,5;3;39;0;0
8360,5;1;36;0;0
8361,5;5;42;0;0
8362,5;2;44;0;0
8363,5;4;38;0;0
8364,5;4;42;0;0
8365,5;6;35;0;0
8366,5;4;29;0;0
8367,5;7;52;0;0
8368,5;5;49;0;0
8369,5;3;42;0;0
8370,5;2;40;0;0
8371,5;2;43;0;0
8372,5;5;41;0;0
8373,5;3;46;0;0
8374,5;3;27;0;0
8375,5;0;31;0;0
8376,5;5;32;0;0
8377,5;5;33;0;0
8378,5;4;29;0;0
8379,5;1;40;0;0
8380,5;4;41;0;0
8381,5;2;35;0;0
8382,5;3;37;0;0
8383,5;1;39;0;0
8384,5;4;47;0;0
8385,5;1;40;0;0
8386,5;3;45;0;0
8387,5;5;44;0;0
8388,5;1;34;0;0
8389,5;3;36;0;0
8390,5;1;30;0;0
8391,5;4;29;0;0
8392,5;5;35;0;0
8393,5;3;37;0;0
8394,5;4;46;0;0
8395,5;3;34;0;0
8396,5;1;41;0;0
8397,5;4;43;0;0
8398,5;2;41;0;0
8399,5;3;44;0;0
8400,5;6;35;0;0
8401,5;1;36;0;0
8402,5;5;34;0;0
8403,5;3;35;0;0
8404,5;4;33;0;0
8405,5;2;27;0;0
8406,5;2;35;0;0
8407,5;3;32;0;0
8408,5;4;28;0;0
8409,5;1;36;0;0
8410,5;3;32;0;0
8411,5;0;36;0;0
8412,5;4;37;0;0
8413,5;7;41;0;0
8414,5;7;40;0;0
8415,5;4;38;0;0
8416,5;1;29;0;0
8417,5;1;28;0;0
8418,5;3;36;0;0
8419,5;4;30;0;0
8420,5;3;38;0;0
8421,5;1;41;0;0
8422,5;1;43;0;0
8423,5;5;35;0;0
8424,5;2;33;0;0
8425,5;3;44;0;0
8426,5;1;32;0;0
8427,5;2;32;0;0
8428,5;4;31;0;0
8429,5;3;38;0;0
8430,5;2;30;0;0
8431,5;1;43;0;0
8432,5;5;46;0;0
8433,5;7;34;0;0
8434,5;2;24;0;0
8435,5;5;29;0;0
8436,5;1;33;0;0
